Area,Date,Area type,Region,Commodity category,Amount (USD),Amount 12 month rolling sum (USD)
Seychelles,5/1/2021,Country or economy,Africa,Grid,0,0
Seychelles,5/1/2021,Country or economy,Africa,Heating and cooling systems,1970,486371
Seychelles,5/1/2021,Country or economy,Africa,Solar PV,0,999990
Seychelles,5/1/2021,Country or economy,Africa,Wind,0,0
Seychelles,6/1/2021,Country or economy,Africa,All technologies,35712,1696890
Seychelles,6/1/2021,Country or economy,Africa,Batteries,542,187778
Seychelles,6/1/2021,Country or economy,Africa,EVs,138,35787
Seychelles,6/1/2021,Country or economy,Africa,Grid,197,197
Seychelles,6/1/2021,Country or economy,Africa,Heating and cooling systems,33555,471858
Seychelles,6/1/2021,Country or economy,Africa,Solar PV,1280,1001270
Seychelles,6/1/2021,Country or economy,Africa,Wind,0,0
Seychelles,7/1/2021,Country or economy,Africa,All technologies,94736,1716845
Seychelles,7/1/2021,Country or economy,Africa,Batteries,0,187778
Seychelles,7/1/2021,Country or economy,Africa,EVs,0,8200
Seychelles,7/1/2021,Country or economy,Africa,Grid,0,197
Seychelles,7/1/2021,Country or economy,Africa,Heating and cooling systems,94736,519752
Seychelles,7/1/2021,Country or economy,Africa,Solar PV,0,1000918
Seychelles,7/1/2021,Country or economy,Africa,Wind,0,0
Seychelles,8/1/2021,Country or economy,Africa,All technologies,242,1658782
Seychelles,8/1/2021,Country or economy,Africa,Batteries,0,185391
Seychelles,8/1/2021,Country or economy,Africa,EVs,242,8442
Seychelles,8/1/2021,Country or economy,Africa,Grid,0,197
Seychelles,8/1/2021,Country or economy,Africa,Heating and cooling systems,0,463834
Seychelles,8/1/2021,Country or economy,Africa,Solar PV,0,1000918
Seychelles,8/1/2021,Country or economy,Africa,Wind,0,0
Seychelles,9/1/2021,Country or economy,Africa,All technologies,41173,930280
Seychelles,9/1/2021,Country or economy,Africa,Batteries,4213,188888
Seychelles,9/1/2021,Country or economy,Africa,EVs,0,8442
Seychelles,9/1/2021,Country or economy,Africa,Grid,0,197
Seychelles,9/1/2021,Country or economy,Africa,Heating and cooling systems,36960,500794
Seychelles,9/1/2021,Country or economy,Africa,Solar PV,0,231959
Seychelles,9/1/2021,Country or economy,Africa,Wind,0,0
Seychelles,10/1/2021,Country or economy,Africa,All technologies,3745,894023
Seychelles,10/1/2021,Country or economy,Africa,Batteries,2891,191779
Seychelles,10/1/2021,Country or economy,Africa,EVs,0,8442
Seychelles,10/1/2021,Country or economy,Africa,Grid,854,1051
Seychelles,10/1/2021,Country or economy,Africa,Heating and cooling systems,0,460792
Seychelles,10/1/2021,Country or economy,Africa,Solar PV,0,231959
Seychelles,10/1/2021,Country or economy,Africa,Wind,0,0
Seychelles,11/1/2021,Country or economy,Africa,All technologies,213820,1073414
Seychelles,11/1/2021,Country or economy,Africa,Batteries,0,191619
Seychelles,11/1/2021,Country or economy,Africa,EVs,0,8442
Seychelles,11/1/2021,Country or economy,Africa,Grid,150384,151435
Seychelles,11/1/2021,Country or economy,Africa,Heating and cooling systems,63436,489959
Seychelles,11/1/2021,Country or economy,Africa,Solar PV,0,231959
Seychelles,11/1/2021,Country or economy,Africa,Wind,0,0
Seychelles,12/1/2021,Country or economy,Africa,All technologies,461667,1511571
Seychelles,12/1/2021,Country or economy,Africa,Batteries,3506,176002
Seychelles,12/1/2021,Country or economy,Africa,EVs,0,8442
Seychelles,12/1/2021,Country or economy,Africa,Grid,0,151435
Seychelles,12/1/2021,Country or economy,Africa,Heating and cooling systems,53652,539411
Seychelles,12/1/2021,Country or economy,Africa,Solar PV,404509,636281
Seychelles,12/1/2021,Country or economy,Africa,Wind,0,0
Seychelles,1/1/2022,Country or economy,Africa,All technologies,873861,2139948
Seychelles,1/1/2022,Country or economy,Africa,Batteries,4452,153382
Seychelles,1/1/2022,Country or economy,Africa,EVs,337627,346069
Seychelles,1/1/2022,Country or economy,Africa,Grid,0,151435
Seychelles,1/1/2022,Country or economy,Africa,Heating and cooling systems,531782,1027993
Seychelles,1/1/2022,Country or economy,Africa,Solar PV,0,461069
Seychelles,1/1/2022,Country or economy,Africa,Wind,0,0
Seychelles,2/1/2022,Country or economy,Africa,All technologies,6839,1960135
Seychelles,2/1/2022,Country or economy,Africa,Batteries,4289,44090
Seychelles,2/1/2022,Country or economy,Africa,EVs,2550,348619
Seychelles,2/1/2022,Country or economy,Africa,Grid,0,151435
Seychelles,2/1/2022,Country or economy,Africa,Heating and cooling systems,0,954922
Seychelles,2/1/2022,Country or economy,Africa,Solar PV,0,461069
Seychelles,2/1/2022,Country or economy,Africa,Wind,0,0
Seychelles,3/1/2022,Country or economy,Africa,All technologies,113561,2009767
Seychelles,3/1/2022,Country or economy,Africa,Batteries,2790,44091
Seychelles,3/1/2022,Country or economy,Africa,EVs,50400,399019
Seychelles,3/1/2022,Country or economy,Africa,Grid,0,151435
Seychelles,3/1/2022,Country or economy,Africa,Heating and cooling systems,59616,953398
Seychelles,3/1/2022,Country or economy,Africa,Solar PV,755,461824
Seychelles,3/1/2022,Country or economy,Africa,Wind,0,0
Seychelles,4/1/2022,Country or economy,Africa,All technologies,609500,2478904
Seychelles,4/1/2022,Country or economy,Africa,Batteries,0,44091
Seychelles,4/1/2022,Country or economy,Africa,EVs,14600,406227
Seychelles,4/1/2022,Country or economy,Africa,Grid,0,151435
Seychelles,4/1/2022,Country or economy,Africa,Heating and cooling systems,594520,1470227
Seychelles,4/1/2022,Country or economy,Africa,Solar PV,380,406924
Seychelles,4/1/2022,Country or economy,Africa,Wind,0,0
Seychelles,6/1/2022,Country or economy,Africa,All technologies,247198,2702054
Seychelles,6/1/2022,Country or economy,Africa,Batteries,2917,25600
Seychelles,6/1/2022,Country or economy,Africa,EVs,0,405557
Seychelles,6/1/2022,Country or economy,Africa,Grid,524,151959
Seychelles,6/1/2022,Country or economy,Africa,Heating and cooling systems,166567,1634824
Seychelles,6/1/2022,Country or economy,Africa,Solar PV,77190,484114
Seychelles,6/1/2022,Country or economy,Africa,Wind,0,0
Seychelles,7/1/2022,Country or economy,Africa,All technologies,913623,3579965
Seychelles,7/1/2022,Country or economy,Africa,Batteries,0,25058
Seychelles,7/1/2022,Country or economy,Africa,EVs,8434,413853
Seychelles,7/1/2022,Country or economy,Africa,Grid,0,151762
Seychelles,7/1/2022,Country or economy,Africa,Heating and cooling systems,187659,1788928
Seychelles,7/1/2022,Country or economy,Africa,Solar PV,717530,1200364
Seychelles,7/1/2022,Country or economy,Africa,Wind,0,0
Seychelles,8/1/2022,Country or economy,Africa,All technologies,1402931,4888160
Seychelles,8/1/2022,Country or economy,Africa,Batteries,242539,267597
Seychelles,8/1/2022,Country or economy,Africa,EVs,4553,418406
Seychelles,8/1/2022,Country or economy,Africa,Grid,0,151762
Seychelles,8/1/2022,Country or economy,Africa,Heating and cooling systems,218217,1912409
Seychelles,8/1/2022,Country or economy,Africa,Solar PV,937622,2137986
Seychelles,8/1/2022,Country or economy,Africa,Wind,0,0
Seychelles,9/1/2022,Country or economy,Africa,All technologies,1202515,6090433
Seychelles,9/1/2022,Country or economy,Africa,Batteries,21580,289177
Seychelles,9/1/2022,Country or economy,Africa,EVs,0,418164
Seychelles,9/1/2022,Country or economy,Africa,Grid,0,151762
Seychelles,9/1/2022,Country or economy,Africa,Heating and cooling systems,240179,2152588
Seychelles,9/1/2022,Country or economy,Africa,Solar PV,940756,3078742
Seychelles,9/1/2022,Country or economy,Africa,Wind,0,0
Seychelles,10/1/2022,Country or economy,Africa,All technologies,1083929,7133189
Seychelles,10/1/2022,Country or economy,Africa,Batteries,6988,291952
Seychelles,10/1/2022,Country or economy,Africa,EVs,0,418164
Seychelles,10/1/2022,Country or economy,Africa,Grid,0,151762
Seychelles,10/1/2022,Country or economy,Africa,Heating and cooling systems,481,2116109
Seychelles,10/1/2022,Country or economy,Africa,Solar PV,1076460,4155202
Seychelles,10/1/2022,Country or economy,Africa,Wind,0,0
Seychelles,11/1/2022,Country or economy,Africa,All technologies,908620,8038064
Seychelles,11/1/2022,Country or economy,Africa,Batteries,0,289061
Seychelles,11/1/2022,Country or economy,Africa,EVs,0,418164
Seychelles,11/1/2022,Country or economy,Africa,Grid,0,150908
Seychelles,11/1/2022,Country or economy,Africa,Heating and cooling systems,40619,2156728
Seychelles,11/1/2022,Country or economy,Africa,Solar PV,868001,5023203
Seychelles,11/1/2022,Country or economy,Africa,Wind,0,0
Seychelles,12/1/2022,Country or economy,Africa,All technologies,28428,7852672
Seychelles,12/1/2022,Country or economy,Africa,Batteries,1144,290205
Seychelles,12/1/2022,Country or economy,Africa,EVs,0,418164
Seychelles,12/1/2022,Country or economy,Africa,Grid,0,524
Seychelles,12/1/2022,Country or economy,Africa,Heating and cooling systems,24746,2118038
Seychelles,12/1/2022,Country or economy,Africa,Solar PV,2538,5025741
Seychelles,12/1/2022,Country or economy,Africa,Wind,0,0
Seychelles,1/1/2023,Country or economy,Africa,All technologies,387,7391392
Seychelles,1/1/2023,Country or economy,Africa,Batteries,0,286699
Seychelles,1/1/2023,Country or economy,Africa,EVs,0,418164
Seychelles,1/1/2023,Country or economy,Africa,Grid,387,911
Seychelles,1/1/2023,Country or economy,Africa,Heating and cooling systems,0,2064386
Seychelles,1/1/2023,Country or economy,Africa,Solar PV,0,4621232
Seychelles,1/1/2023,Country or economy,Africa,Wind,0,0
Seychelles,2/1/2023,Country or economy,Africa,All technologies,838906,7356437
Seychelles,2/1/2023,Country or economy,Africa,Batteries,0,282247
Seychelles,2/1/2023,Country or economy,Africa,EVs,0,80537
Seychelles,2/1/2023,Country or economy,Africa,Grid,0,911
Seychelles,2/1/2023,Country or economy,Africa,Heating and cooling systems,50954,1583558
Seychelles,2/1/2023,Country or economy,Africa,Solar PV,787952,5409184
Seychelles,2/1/2023,Country or economy,Africa,Wind,0,0
Seychelles,3/1/2023,Country or economy,Africa,All technologies,1421849,8771447
Seychelles,3/1/2023,Country or economy,Africa,Batteries,28663,306621
Seychelles,3/1/2023,Country or economy,Africa,EVs,192918,270905
Seychelles,3/1/2023,Country or economy,Africa,Grid,1026109,1027020
Seychelles,3/1/2023,Country or economy,Africa,Heating and cooling systems,173771,1757329
Seychelles,3/1/2023,Country or economy,Africa,Solar PV,388,5409572
Seychelles,3/1/2023,Country or economy,Africa,Wind,0,0
Seychelles,4/1/2023,Country or economy,Africa,All technologies,1420627,10078513
Seychelles,4/1/2023,Country or economy,Africa,Batteries,0,303831
Seychelles,4/1/2023,Country or economy,Africa,EVs,0,220505
Seychelles,4/1/2023,Country or economy,Africa,Grid,34,1027054
Seychelles,4/1/2023,Country or economy,Africa,Heating and cooling systems,1534,1699247
Seychelles,4/1/2023,Country or economy,Africa,Solar PV,1419059,6827876
Seychelles,4/1/2023,Country or economy,Africa,Wind,0,0
Seychelles,5/1/2023,Country or economy,Africa,All technologies,2978359,12447372
Seychelles,5/1/2023,Country or economy,Africa,Batteries,24721,328552
Seychelles,5/1/2023,Country or economy,Africa,EVs,0,205905
Seychelles,5/1/2023,Country or economy,Africa,Grid,0,1027054
Seychelles,5/1/2023,Country or economy,Africa,Heating and cooling systems,266864,1371591
Seychelles,5/1/2023,Country or economy,Africa,Solar PV,2686774,9514270
Seychelles,5/1/2023,Country or economy,Africa,Wind,0,0
Seychelles,6/1/2023,Country or economy,Africa,All technologies,1602404,13802578
Seychelles,6/1/2023,Country or economy,Africa,Batteries,7752,333387
Seychelles,6/1/2023,Country or economy,Africa,EVs,0,205905
Seychelles,6/1/2023,Country or economy,Africa,Grid,2252,1028782
Seychelles,6/1/2023,Country or economy,Africa,Heating and cooling systems,116687,1321711
Seychelles,6/1/2023,Country or economy,Africa,Solar PV,1475713,10912793
Seychelles,6/1/2023,Country or economy,Africa,Wind,0,0
Seychelles,7/1/2023,Country or economy,Africa,All technologies,1365487,14254442
Seychelles,7/1/2023,Country or economy,Africa,Batteries,0,333387
Seychelles,7/1/2023,Country or economy,Africa,EVs,152868,350339
Seychelles,7/1/2023,Country or economy,Africa,Grid,0,1028782
Seychelles,7/1/2023,Country or economy,Africa,Heating and cooling systems,2500,1136552
Seychelles,7/1/2023,Country or economy,Africa,Solar PV,1210119,11405382
Seychelles,7/1/2023,Country or economy,Africa,Wind,0,0
Seychelles,8/1/2023,Country or economy,Africa,All technologies,471688,13323199
Seychelles,8/1/2023,Country or economy,Africa,Batteries,6677,97525
Seychelles,8/1/2023,Country or economy,Africa,EVs,137730,483516
Seychelles,8/1/2023,Country or economy,Africa,Grid,0,1028782
Seychelles,8/1/2023,Country or economy,Africa,Heating and cooling systems,125932,1044267
Seychelles,8/1/2023,Country or economy,Africa,Solar PV,201349,10669109
Seychelles,8/1/2023,Country or economy,Africa,Wind,0,0
Seychelles,9/1/2023,Country or economy,Africa,All technologies,666698,12787382
Seychelles,9/1/2023,Country or economy,Africa,Batteries,28711,104656
Seychelles,9/1/2023,Country or economy,Africa,EVs,170049,653565
Seychelles,9/1/2023,Country or economy,Africa,Grid,0,1028782
Seychelles,9/1/2023,Country or economy,Africa,Heating and cooling systems,61566,865654
Seychelles,9/1/2023,Country or economy,Africa,Solar PV,406372,10134725
Seychelles,9/1/2023,Country or economy,Africa,Wind,0,0
Seychelles,10/1/2023,Country or economy,Africa,All technologies,17410,11720863
Seychelles,10/1/2023,Country or economy,Africa,Batteries,455,98123
Seychelles,10/1/2023,Country or economy,Africa,EVs,100,653665
Seychelles,10/1/2023,Country or economy,Africa,Grid,1455,1030237
Seychelles,10/1/2023,Country or economy,Africa,Heating and cooling systems,9435,874608
Seychelles,10/1/2023,Country or economy,Africa,Solar PV,5965,9064230
Seychelles,10/1/2023,Country or economy,Africa,Wind,0,0
Seychelles,11/1/2023,Country or economy,Africa,All technologies,288853,11101096
Seychelles,11/1/2023,Country or economy,Africa,Batteries,979,99102
Seychelles,11/1/2023,Country or economy,Africa,EVs,223368,877033
Seychelles,11/1/2023,Country or economy,Africa,Grid,321,1030558
Seychelles,11/1/2023,Country or economy,Africa,Heating and cooling systems,49221,883210
Seychelles,11/1/2023,Country or economy,Africa,Solar PV,14964,8211193
Seychelles,11/1/2023,Country or economy,Africa,Wind,0,0
Seychelles,12/1/2023,Country or economy,Africa,All technologies,539807,11612475
Seychelles,12/1/2023,Country or economy,Africa,Batteries,2522,100480
Seychelles,12/1/2023,Country or economy,Africa,EVs,0,877033
Seychelles,12/1/2023,Country or economy,Africa,Grid,115710,1146268
Seychelles,12/1/2023,Country or economy,Africa,Heating and cooling systems,421575,1280039
Seychelles,12/1/2023,Country or economy,Africa,Solar PV,0,8208655
Seychelles,12/1/2023,Country or economy,Africa,Wind,0,0
Seychelles,1/1/2024,Country or economy,Africa,All technologies,144104,11756192
Seychelles,1/1/2024,Country or economy,Africa,Batteries,2111,102591
Seychelles,1/1/2024,Country or economy,Africa,EVs,0,877033
Seychelles,1/1/2024,Country or economy,Africa,Grid,1555,1147436
Seychelles,1/1/2024,Country or economy,Africa,Heating and cooling systems,140438,1420477
Seychelles,1/1/2024,Country or economy,Africa,Solar PV,0,8208655
Seychelles,1/1/2024,Country or economy,Africa,Wind,0,0
Seychelles,2/1/2024,Country or economy,Africa,All technologies,63216,10980502
Seychelles,2/1/2024,Country or economy,Africa,Batteries,7193,109784
Seychelles,2/1/2024,Country or economy,Africa,EVs,0,877033
Seychelles,2/1/2024,Country or economy,Africa,Grid,4718,1152154
Seychelles,2/1/2024,Country or economy,Africa,Heating and cooling systems,42310,1411833
Seychelles,2/1/2024,Country or economy,Africa,Solar PV,8995,7429698
Seychelles,2/1/2024,Country or economy,Africa,Wind,0,0
Seychelles,3/1/2024,Country or economy,Africa,All technologies,173600,9732253
Seychelles,3/1/2024,Country or economy,Africa,Batteries,5992,87113
Seychelles,3/1/2024,Country or economy,Africa,EVs,34464,718579
Seychelles,3/1/2024,Country or economy,Africa,Grid,3239,129284
Seychelles,3/1/2024,Country or economy,Africa,Heating and cooling systems,129905,1367967
Seychelles,3/1/2024,Country or economy,Africa,Solar PV,0,7429310
Seychelles,3/1/2024,Country or economy,Africa,Wind,0,0
Seychelles,4/1/2024,Country or economy,Africa,All technologies,866369,9177995
Seychelles,4/1/2024,Country or economy,Africa,Batteries,8803,95916
Seychelles,4/1/2024,Country or economy,Africa,EVs,45000,763579
Seychelles,4/1/2024,Country or economy,Africa,Grid,0,129250
Seychelles,4/1/2024,Country or economy,Africa,Heating and cooling systems,269130,1635563
Seychelles,4/1/2024,Country or economy,Africa,Solar PV,543436,6553687
Seychelles,4/1/2024,Country or economy,Africa,Wind,0,0
Seychelles,5/1/2024,Country or economy,Africa,All technologies,1002928,7202564
Seychelles,5/1/2024,Country or economy,Africa,Batteries,20779,91974
